run_idx,record_idx,timestamp,model,target,prompt,text,aspect,esg,tone,sentiment,sentiment_score,labels,reasoning,target_doc,text_len_words
128,10,2026-06-03T18:57:20Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_3,tone_zero_shot_indonesian.md,"Di milenium baru ini, aktivitas usaha BNBR telah berkembang meliputi bidang perdagangan umum, jasa konstruksi, agribisnis, pertambangan batubara, minyak & gas bumi serta telekomunikasi; sambil tetap mengembangkan bidang manufaktur yang telah dimulai sejak tahun 50-an.",diversifikasi usaha,none,none,neutral,0.0,['none'],Mencakup aktivitas bisnis tanpa elemen ESG eksplisit,25September2020-Laporan-Keberlanjutan-2019,35
128,11,2026-06-03T18:57:20Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_3,tone_zero_shot_indonesian.md,Perusahaan juga turut berpartisipasi dalam usaha pembangunan infrastruktur strategis di sektor energi dan transportasi.,infrastruktur energi,none,none,neutral,0.0,['none'],Mencakup infrastruktur energi tanpa elemen ESG eksplisit,25September2020-Laporan-Keberlanjutan-2019,14
128,12,2026-06-03T18:57:20Z,nvidia/nemotron-nano-12b-v2-vl:free,25September2020-Laporan-Keberlanjutan-2019_pdf/batch_3,tone_zero_shot_indonesian.md,"Diversifikasi usaha ini telah TARGET PAGES: [PAGE: 25September2020-Laporan-Keberlanjutan-2019_pdf/batch_3] 58 PENGEMBANGAN SOSIAL DAN KEMASYARAKATAN 60 Visi dan Tanggung Jawab Sosial Perusahaan 61 Implementasi ISO 26000 62 Bakti Kami Untuk Negeri, Untuk Indonesia 64 PELESTARIAN LINGKUNGAN 66 Komitmen dan Sertifikasi Lingkungan 67 Program Manajemen Lingkungan 67 Pengelolaan dan Konservasi Air 67 Konservasi Energi 68 Pengendalian Emisi 68 Pengelolaan Limbah 69 Penggunaan Material Daur Ulang dan Ramah Lingkungan 69 Energi Ramah Lingkungan 70 Program Pengawasan Lingkungan 70 Program Tanggung Jawab Sosial Dalam Area Lingkungan Hidup 72 KESEHATAN DAN KESELAMATAN KERJA 75 Kebijakan K3L 75 Komite K3L 76 Kinerja K3L 78 Pelatihan K3L 78 Kesehatan Kerja 79 INDEKS ISI GRI & POJK 51.OJK03/2017 85 PROFIL MANAJEMEN SANGKALAN DAN BATASAN TANGGUNG JAWAB: Laporan ini berisi pernyataan-pernyataan yang dapat dianggap sebagai pandangan masa depan (forward looking statements) sehingga hasil-hasil nyata Perseroan, pelaksanaan atau pencapaian-pencapaiannya dapat berbeda dari hasil yang diperoleh melalui pandangan masa depan (forward looking statements) yang antara lain merupakan hasil dari perubahan-perubahan ekonomi dan politik baik nasional maupun regional, perubahan nilai tukar valuta asing, perubahan harga dan permintaan dan penawaran pasar komoditas, perubahan kompetisi perusahaan, perubahan undang-undang atau peraturan dan prinsip-prinsip akuntansi, kebijakan-kebijakan dan pedoman-pedoman serta perubahan-perubahan asumsi-asumsi yang digunakan dalam membuat pandangan masa depan (forward looking statements). Dalam Laporan Tahunan ini nama Perusahaan PT Bakrie & Brothers Tbk selanjutnya disebutkan juga sebagai ""BNBB"", ""Bakrie & Brothers"", ""Perusahaan"" atau ""Perseroan"". Untuk informasi lebih lanjut mohon kunjungi www.bakrie-brothers.com BUILD TO LAST LAPORAN KEREKLANDITAN 2019 Sambutan CEO ![img-1.jpeg](img-1.jpeg) # SAMBUTAN CEO [102-14]",pandangan masa depan,none,none,neutral,0.0,['none'],Mencakup disclaimer forward-looking statements tanpa elemen ESG eksplisit,25September2020-Laporan-Keberlanjutan-2019,246
130,0,2026-06-03T19:03:17Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_5,tone_chain_of_thought_indonesian.md,"Sebagai bagian dari strategi menciptakan masa depan yang berkelanjutan, Danamon dalam menjalankan bisnisnya berfokus pada kepuasan nasabah dan memberikan kemudahan akses, serta mengedepankan inovasi berkelanjutan dengan mengintegrasikan solusi finansial holistik dengan praktik ramah lingkungan.",practices ramah lingkungan (environmentally friendly practices),e,commitment,neutral,0.5,"['climate-d-s', 'climate-commitment', 'climate-specificity', 'environmental-claims']","Mention of adopting environmentally friendly practices and sustainable innovation as part of strategy, indicating a concrete sustainability commitment.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,34
130,1,2026-06-03T19:03:17Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_5,tone_chain_of_thought_indonesian.md,"Program penurunan emisi karbon yang dimulai pada 2022 sebagai bagian dari upaya kolaborasi dengan karyawan Danamon dan elemen komunitas, mencerminkan komitmen mengurangi jejak karbon.",penurunan emisi karbon (carbon emission reduction program),e,commitment,neutral,0.5,"['climate-d-s', 'climate-commitment', 'climate-specificity']","Explicit mention of a carbon emission reduction program, a concrete action toward climate mitigation.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,24
130,2,2026-06-03T19:03:17Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_5,tone_chain_of_thought_indonesian.md,"Struktur dan Mekanisme Tata Kelola Perusahaan, termasuk Komite-Komite di Bawah Direksi, Kebijakan Anti Pencucian Uang, dan Satuan Kerja Audit Intern, menunjukkan penekanan pada tata kelola perusahaan yang transparan dan akuntabel.",tata kelola perusahaan (corporate governance structure),g,action,neutral,0.5,['governance'],Details of governance structures and policies illustrate focus on corporate governance.,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,30
130,3,2026-06-03T19:03:17Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_5,tone_chain_of_thought_indonesian.md,"Prioritas strategis Danamon adalah membangun dominasi pada ekosistem otomotif, Haji dan Umrah, serta mengembangkan solusi keuangan holistik untuk semua segmen nasabah, sebagai upaya strategis untuk pertumbuhan jangka panjang.",strategi bisnis (strategic focus on ecosystem and holistic financial solutions),none,action,neutral,0.5,"['strategy', 'opportunity']","Outlines strategic priorities focusing on ecosystem development and holistic financial solutions, indicating a forward‑looking strategic direction.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,28
130,4,2026-06-03T19:03:17Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_5,tone_chain_of_thought_indonesian.md,Manajemen Risiko menegaskan penanganan risiko iklim dan perubahan regulasi sebagai bagian dari kerangka manajemen risiko yang terintegrasi.,manajemen risiko iklim (climate risk management),e,action,negative,0.7,"['risk', 'climate-d']","Explicit mention of climate‑related risk as part of integrated risk management, indicating a negative risk exposure.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,17
130,5,2026-06-03T19:03:17Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_5,tone_chain_of_thought_indonesian.md,"Inovasi digital seperti D‑Bank PRO dan Danamon Cash Connect meningkatkan akses layanan keuangan, memberikan peluang pertumbuhan bagi nasabah dan memperluas jangkauan pasar.",inovasi digital (digital innovation for financial inclusion),s,action,positive,0.8,['opportunity'],"Highlights digital banking innovations that expand access and create growth opportunities, reflecting a positive social impact.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,22
132,0,2026-06-03T19:04:24Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_6,tone_few_shot_indonesian.md,"Sebagai bagian dari strategi menciptakan masa depan yang berkelanjutan, Danamon dalam menjalankan bisnisnya berfokus pada kepuasan nasabah dan memberikan kemudahan akses, serta mengedepankan inovasi berkelanjutan dengan mengintegrasikan solusi finansial holistik dengan praktik ramah lingkungan.",praktik ramah lingkungan,e,commitment,neutral,0.0,"['climate-commitment', 'environmental-claims']",Commitment to sustainable practices with mention of environmentally friendly practices.,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,34
132,1,2026-06-03T19:04:24Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_6,tone_few_shot_indonesian.md,"Selanjutnya, kami juga berkomitmen untuk meningkatkan analisis data dan peningkatan proses bisnis secara berkelanjutan.",peningkatan analisis data dan proses bisnis berkelanjutan,e,commitment,neutral,0.0,"['climate-commitment', 'metrics']",Commitment to improve data analysis and sustainable business processes.,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,14
132,2,2026-06-03T19:04:24Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_6,tone_few_shot_indonesian.md,"Kebijakan Anti Pencucian Uang (APU), Pencegahan Pendanaan Terorisme (PPT), dan Pencegahan Pendanaan Proliferasi Sanjata Pemusnah Massal (PPPSPM)","kebijakan anti pencucian uang, pencegahan terorisme, dan pencegahan proliferasi sanjata",g,none,neutral,0.0,['governance'],"Policy statement on anti-money laundering and counter-terrorism financing, indicating governance focus.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,17
132,3,2026-06-03T19:04:24Z,nvidia/nemotron-3-nano-30b-a3b:free,Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires_pdf/batch_6,tone_few_shot_indonesian.md,Kebijakan Anti Penyuaapan dan Korupsi,kebijakan anti penyuapan dan korupsi,g,none,neutral,0.0,['governance'],"Policy statement on anti-corruption, indicating governance focus.",Laporan Tahunan PT Bank Danamon Indonesia Tbk Tahun 2025 - Hires,5
134,0,2026-06-03T19:05:55Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_14,tone_zero_shot_indonesian.md,"PT Sentul City Tbk, under the theme “Elevating Lives, Building Sustainable Growth,” reflects its commitment to developing a township that delivers tangible benefits to its residents while preserving environmental sustainability.",environmental sustainability,e,commitment,positive,1.0,"['climate-commitment', 'environmental-claims']","The passage explicitly mentions a commitment to preserving environmental sustainability, indicating a positive stance.",Sustainability_Report_PT_Sentul_City_Tbk_2025,30
134,1,2026-06-03T19:05:55Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_14,tone_zero_shot_indonesian.md,Pengembangan kawasan yang dilaksanakan oleh Perseroan sesuai dengan Tujuan Pembangunan Berkelanjutan/TPB ... antara lain adalah senantiasa menyediakan ruang terbuka hijau sesuai dengan ketentuan serta menanami ruang terbuka hijau yang ada dengan berbagai jenis pohon yang dipilih secara selektif.,green open space provision,e,action,positive,1.0,"['climate-d-s', 'environmental-claims']","The segment describes concrete actions of providing and planting green open spaces, expected to yield positive environmental outcomes.",Sustainability_Report_PT_Sentul_City_Tbk_2025,38
134,2,2026-06-03T19:05:55Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_14,tone_zero_shot_indonesian.md,"Langkah tersebut diharapkan dapat memberikan kontribusi positif terkait penanganan perubahan iklim dan sekaligus dapat mempertahankan kondisi lingkungan hidup secara berkesinambungan serta mempertahankan lingkungan yang asri, hijau, dan udara segar baik dalam jangka pendek maupun jangka panjang.",climate change mitigation and environmental preservation,e,outcome,positive,1.0,"['climate-detection', 'climate-d-s', 'environmental-claims']","The statement forecasts a positive contribution to climate mitigation and long‑term environmental quality, representing an outcome.",Sustainability_Report_PT_Sentul_City_Tbk_2025,36
134,3,2026-06-03T19:05:55Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_14,tone_zero_shot_indonesian.md,"PT Sentul City Tbk melalui tema “Elevating Lives, Building Sustainable Growth” merefleksikan tujuannya untuk membangun kawasan yang memberikan manfaat nyata bagi penghuni sekaligus menjaga keberlanjutan lingkungan melalui kota mandiri yang memiliki integrasi penuh antara alam, fasilitas premium, dan kemudahan akses.",sustainable urban development,e,none,neutral,0.0,['environmental-claims'],The sentence describes the company's purpose and environmental focus without explicit commitment or outcome language.,Sustainability_Report_PT_Sentul_City_Tbk_2025,40
134,4,2026-06-03T19:05:55Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_14,tone_zero_shot_indonesian.md,"Sebagai perusahaan properti, Perusahaan mengedepankan pembangunan ruang hidup yang memajukan kualitas hidup masyarakat melalui kota hijau yang berkelanjutan dan inovatif berkonsep Eco-City dalam area seluas 3.100 hektar.",green city development,e,action,neutral,0.0,"['environmental-claims', 'metrics']","The passage highlights the company's focus on a sustainable green city and provides a quantitative area figure, but does not express a sentiment.",Sustainability_Report_PT_Sentul_City_Tbk_2025,27
134,5,2026-06-03T19:05:55Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_14,tone_zero_shot_indonesian.md,"Misi Perusahaan pun semakin dioptimalkan dengan adanya rencana pengembangan Biotown, area terpadu yang ditujukan sebagai kota kesehatan pertama di Indonesia.",health‑focused urban opportunity,s,commitment,neutral,0.0,['opportunity'],"The text mentions a future plan for a health‑oriented city, indicating an opportunity but no explicit sentiment.",Sustainability_Report_PT_Sentul_City_Tbk_2025,20
134,6,2026-06-03T19:05:55Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_14,tone_zero_shot_indonesian.md,"Perseroan dalam merencanakan dan melaksanakan pengembangan kawasan Sentul City ... dengan komitmen penuh dalam meningkatkan kualitas dan perbaikan tanpa henti, ...",quality improvement governance,g,commitment,neutral,0.0,['governance'],"The segment cites a full commitment to improving quality, reflecting governance focus without sentiment.",Sustainability_Report_PT_Sentul_City_Tbk_2025,21
134,7,2026-06-03T19:05:55Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_14,tone_zero_shot_indonesian.md,Perseroan dari waktu ke waktu berusaha untuk meningkatkan sosialisasi budaya keberlanjutan kepada pimpinan dan karyawan.,sustainability culture socialization,s,action,neutral,0.0,['strategy'],The company states an ongoing effort to boost sustainability culture among leaders and employees.,Sustainability_Report_PT_Sentul_City_Tbk_2025,15
134,8,2026-06-03T19:05:55Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_14,tone_zero_shot_indonesian.md,Perseroan berusaha agar tetap sejalan dengan Tujuan Pembangunan Berkelanjutan/TPB ... dan menghindari hal-hal yang bertentangan dengan Tujuan Pembangunan Berkelanjutan.,sdg alignment and risk mitigation,g,action,neutral,0.0,"['risk', 'governance']","The passage describes efforts to stay aligned with SDGs and avoid conflicting actions, indicating risk management.",Sustainability_Report_PT_Sentul_City_Tbk_2025,19
134,9,2026-06-03T19:05:55Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_14,tone_zero_shot_indonesian.md,Keterlibatan pemangku kepentingan dalam mengembangkan budaya dan praktik keberlanjutan adalah hal yang sangat penting untuk didorong dan diapresiasi.,stakeholder engagement in sustainability culture,g,none,neutral,0.0,['governance'],"The statement emphasizes the importance of stakeholder involvement in sustainability practices, without explicit commitment or sentiment.",Sustainability_Report_PT_Sentul_City_Tbk_2025,18
135,0,2026-06-03T19:06:34Z,nvidia/nemotron-3-nano-30b-a3b:free,Sustainability_Report_PT_Sentul_City_Tbk_2025_pdf/batch_14,tone_chain_of_thought_indonesian.md,"PT Sentul City Tbk ... merefleksikan tujuannya untuk membangun kawasan yang memberikan manfaat nyata bagi penghuni sekaligus menjaga keberlanjutan lingkungan melalui kota mandiri yang memiliki integrasi penuh antara alam, fasilitas premium, dan kemudahan akses.",strategic sustainability theme and environmental commitment,e,commitment,neutral,0.0,"['climate-d-s', 'climate-commitment']","The passage expresses a strategic vision that links business growth with environmental stewardship, constituting a specific climate‑related commitment but without quantitative outcomes or evaluative sentiment.",Sustainability_Report_PT_Sentul_City_Tbk_2025,34
