review_id,label,tone_pred,sentiment_pred,ontology_path,mapping_method,mapping_confidence,proposed_ontology_path,proposed_t2_label,suggested_rule_tone,suggested_hybrid_tone,suggested_sentiment,review_status,review_notes,text_for_topic
a28_8e83289699bd,Endava We Care Sustainability Report 2024_pdf/batch_3/rec_2,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_04d3bad82bf4,Endava We Care Sustainability Report 2024_pdf/batch_3/rec_3,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,Our governance efforts continue to focus on preparing for compliance with the EU Corporate Sustainability Reporting Directive (CSRD).
a28_0feb603ef9f2,Endava We Care Sustainability Report 2024_pdf/batch_3/rec_3,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,Our governance efforts continue to focus on preparing for compliance with the EU Corporate Sustainability Reporting Directive (CSRD).
a28_89586c5700db,Endava We Care Sustainability Report 2024_pdf/batch_3/rec_3,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,Our governance efforts continue to focus on preparing for compliance with the EU Corporate Sustainability Reporting Directive (CSRD).
a28_2e7d8b8a7ffa,Endava We Care Sustainability Report 2024_pdf/batch_3/rec_2,Unknown,Neutral,Social → Partnership; General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,"In FY2024, we made significant progress with our environmental agenda by getting our near and long-term science-based emissions reduction targets, and overall science-based net-zero target, approved by the Science Based Targets initiative (SBTi)."
a28_af3ece69b4d3,Endava We Care Sustainability Report 2024_pdf/batch_3/rec_3,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,Our governance efforts continue to focus on preparing for compliance with the EU Corporate Sustainability Reporting Directive (CSRD).
a28_ca3029bb8566,Endava We Care Sustainability Report 2024_pdf/batch_3/rec_5,Unknown,Neutral,Social → Welfare; Governance → Compliance; General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Commitment,Commitment,Neutral,needs_review,,"Our people are at the heart of who we are and drive our success. We are committed to being an inclusive community, and our core purpose is to enable our people to be the best they can be."
a28_907d16ddc0ee,danamon_2024_pdf/batch_2/rec_17,Action,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,The supervision of sustainable finance implementation is a joint effort involving the Board of Commissioners and the Board of Directors.
a28_77b695d5491c,danamon_2024_pdf/batch_2/rec_17,Unknown,Positive,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,The supervision of sustainable finance implementation is a joint effort involving the Board of Commissioners and the Board of Directors.
a28_5976c8e50633,danamon_2024_pdf/batch_2/rec_9,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Unknown,Unknown,Neutral,needs_review,,Employee Turnover Rate [IDX S-03]
a28_d5dd5f1a071d,danamon_2024_pdf/batch_2/rec_10,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Unknown,Unknown,Neutral,needs_review,,Number of Temporary Employees [IDX S-04]
a28_d37c20649542,danamon_2024_pdf/batch_2/rec_11,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,Sustainability Governance is one of Danamon's sustainability strategy pillars.
a28_37aec9197809,danamon_2024_pdf/batch_2/rec_3,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,"Calculations are based on the updated emission factors from the 2024 Green Calculator Guidebook by Bank Indonesia. Previously reported values were 23,661 Ton CO₂e (2023) and 23,686 Ton CO₂e (2022)."
a28_40f7ad347d5d,danamon_2024_pdf/batch_2/rec_11,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,Sustainability Governance is one of Danamon's sustainability strategy pillars.
a28_9edbb64d086b,danamon_2024_pdf/batch_2/rec_12,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,"A good Sustainability Governance ensures the implementation of Sustainable Finance is in accordance with environmental, social, and governance (ESG) principles, as well as compliance to prevailing regulation."
a28_e514d618b6f6,danamon_2024_pdf/batch_2/rec_13,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,"In 2024, Danamon updated its Sustainability Governance structure to improve the effectiveness of bank-wide sustainable finance implementation."
a28_95ec4abe7129,danamon_2024_pdf/batch_2/rec_17,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,The supervision of sustainable finance implementation is a joint effort involving the Board of Commissioners and the Board of Directors.
a28_64719394990c,danamon_2024_pdf/batch_2/rec_9,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Unknown,Unknown,Neutral,needs_review,,Employee Turnover Rate [IDX S-03]
a28_2ba55b981126,danamon_2024_pdf/batch_2/rec_10,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Unknown,Unknown,Neutral,needs_review,,Number of Temporary Employees [IDX S-04]
a28_7197667e465b,danamon_2024_pdf/batch_2/rec_5,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Action,Action,Neutral,needs_review,,Employee Training and Education Expense
a28_e8bc65e5316f,danamon_2024_pdf/batch_2/rec_6,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Action,Action,Positive,needs_review,,Participants in Sustainable Finance Training and Sharing Sessions
a28_1c61bdc5c617,danamon_2024_pdf/batch_2/rec_6,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Action,Action,Positive,needs_review,,Participants in Sustainable Finance Training and Sharing Sessions
a28_04d5916b9ab3,danamon_2024_pdf/batch_2/rec_9,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Unknown,Unknown,Neutral,needs_review,,Employee Turnover Rate [IDX S-03]
a28_8248d67fe232,danamon_2024_pdf/batch_2/rec_3,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,"Calculations are based on the updated emission factors from the 2024 Green Calculator Guidebook by Bank Indonesia. Previously reported values were 23,661 Ton CO₂e (2023) and 23,686 Ton CO₂e (2022)."
a28_260e8db3427e,danamon_2024_pdf/batch_2/rec_3,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,"Calculations are based on the updated emission factors from the 2024 Green Calculator Guidebook by Bank Indonesia. Previously reported values were 23,661 Ton CO₂e (2023) and 23,686 Ton CO₂e (2022)."
a28_f3fd771e33f5,danamon_2024_pdf/batch_2/rec_4,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Unknown,Unknown,Neutral,needs_review,,Proportion of Female Employees
a28_024a9efaa5c1,danamon_2024_pdf/batch_2/rec_5,Action,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Action,Action,Neutral,needs_review,,Employee Training and Education Expense
a28_424dd05d0fc0,danamon_2024_pdf/batch_2/rec_4,Action,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Unknown,Unknown,Neutral,needs_review,,Proportion of Female Employees
a28_862d590f7c3e,danamon_2024_pdf/batch_2/rec_4,Action,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Unknown,Unknown,Neutral,needs_review,,Proportion of Female Employees
a28_00aea64c0c36,danamon_2024_pdf/batch_2/rec_5,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Action,Action,Neutral,needs_review,,Employee Training and Education Expense
a28_1155fe46315c,danamon_2024_pdf/batch_2/rec_6,Action,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Action,Action,Positive,needs_review,,Participants in Sustainable Finance Training and Sharing Sessions
a28_26888d2a9794,danamon_2024_pdf/batch_2/rec_10,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Unknown,Unknown,Neutral,needs_review,,Number of Temporary Employees [IDX S-04]
a28_4cc67b87314f,danamon_2024_pdf/batch_2/rec_11,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,Sustainability Governance is one of Danamon's sustainability strategy pillars.
a28_352795aa4ee9,danamon_2024_pdf/batch_2/rec_12,Unknown,Neutral,General → Misc,pattern,0.72,Governance -> Ethics and Compliance,Ethics and Compliance,Unknown,Unknown,Positive,needs_review,,"A good Sustainability Governance ensures the implementation of Sustainable Finance is in accordance with environmental, social, and governance (ESG) principles, as well as compliance to prevailing regulation."
a28_4ed31cef400f,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_21b35f645312,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_0dc2199a9a4e,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_5dd9e268898f,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Commitment,Commitment,Neutral,needs_review,,Science-based emissions reduction targets approved by the Science Based Targets initiative (SBTi)
a28_16eda13ba071,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_3,Unknown,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,Partnership with Climatiq to integrate carbon calculation engine
a28_18bf901a9bbc,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_5,Commitment,Neutral,General → Misc,pattern,0.72,Environmental -> Climate and Emissions,Climate and Emissions,Unknown,Unknown,Neutral,needs_review,,Total GHG emissions reported
a28_5edcaeeb36ad,Endava We Care Sustainability Report 2024_pdf/batch_3/rec_5,Unknown,Neutral,General → Misc,pattern,0.72,Social -> Workforce and Community,Workforce and Community,Commitment,Commitment,Neutral,needs_review,,"Our people are at the heart of who we are and drive our success. We are committed to being an inclusive community, and our core purpose is to enable our people to be the best they can be."
